model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.6358231140839836,0.6233270022252988,0.6377342451725515,0.4505154778784846,0.26299214363098145
Logistic Regression (L1),0.6384243775548123,0.6245657088811756,0.6403649399295093,0.45358531622409287,55.20456600189209
Logistic Regression (ElasticNet),0.6365663322185061,0.6236011158174625,0.6387824485521579,0.4515840181387973,59.21040105819702
SVC (RBF),0.6254180602006689,0.605761763151818,0.6231382478121651,0.42901107488020596,8.104308128356934
SVC (Linear),0.6313638052768488,0.6174845652331875,0.6331431614248483,0.4425376602050266,5.687924146652222
Decision Tree,0.6413972500929023,0.6307125102041797,0.6433082022964874,0.45960801049289285,0.3395416736602783
Random Forest,0.6852471200297288,0.6649216195766007,0.6811932208812997,0.5213111312427989,5.223442077636719
