model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.873652917131178,0.8703277203064493,0.8743745965795413,0.8094602697784293,0.4145231246948242
Logistic Regression (L1),0.8773690078037905,0.8749671951206298,0.8783039299338588,0.8155346383907157,88.39994597434998
Logistic Regression (ElasticNet),0.8929765886287625,0.8911320115525906,0.8937762762409311,0.8388554529321982,106.24637198448181
SVC (RBF),0.7584541062801933,0.7495235181010912,0.7585245834974551,0.6359987002525728,11.015252828598022
SVC (Linear),0.9264214046822743,0.9248166572223689,0.9266359871279727,0.8890549374632563,7.002749919891357
Decision Tree,0.9479747305834262,0.9460951686929863,0.948158335394323,0.9213048202521366,0.5986528396606445
Random Forest,0.9479747305834262,0.9453188342483122,0.948069337799638,0.9213145047183846,6.222991943359375
