model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.5704199182460052,0.5511417628288814,0.5657502251634497,0.34628319355822795,0.22060322761535645
Logistic Regression (L1),0.5615013006317354,0.5454250294512026,0.5609879063442993,0.3350395563055019,5.832263946533203
Logistic Regression (ElasticNet),0.5596432552954292,0.5438194699513202,0.5594017027181546,0.3325503202827497,6.049350023269653
SVC (RBF),0.5540691192865106,0.5355195507136231,0.543202191743475,0.326607832720049,2.241239070892334
SVC (Linear),0.5849126718691936,0.5667674864659262,0.5825524053826728,0.3685926873776115,3.8945260047912598
Decision Tree,0.9123002601263471,0.9142222138629245,0.9131745311402913,0.8689667306842883,0.07239127159118652
Random Forest,0.9126718691936083,0.9121520985326383,0.9131982233975888,0.8685827174104978,2.9669599533081055
