model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.5492382014121144,0.5263548527444495,0.5386978551038345,0.31371095316682346,0.20269393920898438
Logistic Regression (L1),0.5488665923448532,0.5289626038386577,0.5430338299612806,0.3148127093047125,5.585279941558838
Logistic Regression (ElasticNet),0.5503530286138982,0.530010338251634,0.5438745167076303,0.31665642698342605,3.4541239738464355
SVC (RBF),0.590115198810851,0.5742471907276429,0.5893483435493188,0.379042732603906,2.2996559143066406
SVC (Linear),0.5332590115198811,0.517038635115655,0.5299055402701427,0.29379484994246957,1.5821070671081543
Decision Tree,0.6228167967298402,0.6102746082888775,0.6251667955205451,0.4318643131235881,0.18676519393920898
Random Forest,0.6443701226309922,0.6248208271063086,0.6411064080314397,0.4598142159385882,3.259671926498413
