model,r2,rmse,mae,time_s
Ridge Regression,0.3133876300118754,1.059166757320125,0.8490635170262844,0.23768019676208496
Lasso Regression,0.060732570851973366,1.2388056039411974,1.0309872845803225,0.020154953002929688
ElasticNet,0.14228163054491716,1.1838069508069622,0.9820830427984253,0.020726919174194336
k-Nearest Neighbors,0.5177441762041335,0.8876612681319702,0.6656328502415458,6.733266115188599
SVR (RBF),0.4970193482851566,0.906534151221412,0.6696501340569103,5.3932578563690186
SVR (Linear),0.2924188517056925,1.0752183234197796,0.8363946053905551,3.131711959838867
Decision Tree,0.6927555208665503,0.7085174874803252,0.46346213745777975,0.08312606811523438
Random Forest,0.6763246111469969,0.7272159056376676,0.52082640438026,15.494568824768066
Extra Trees,0.6927555208665503,0.7085174874803251,0.4634621374577896,17.9219388961792
Gradient Boosting,0.43048808135399175,0.9646281659959269,0.7735707443037669,1.9505481719970703
XGBoost,0.6892881152849132,0.7125042556369199,0.4774125944908026,16.91757106781006
AdaBoost,0.214237797095021,1.1330631022539934,0.950497947606422,0.6384191513061523
MLP Regressor,0.5646407862352968,0.8433976761321793,0.646604248116565,12.868131160736084
Gaussian Process,0.6927555665068101,0.7085174348562333,0.4634706072654508,13.32352614402771
Bayesian Ridge,0.3107349137821279,1.0612108220803516,0.8526213452180816,3.800964832305908
PLS Regression,0.31329415890030443,1.0592388490339808,0.8486876220916812,0.22451472282409668
