model,r2,rmse,mae,time_s
Lasso Regression,0.22506642,1.1252285937019249,0.9165926575660706,4.528538703918457
ElasticNet,0.26569605,1.0953337510859442,0.8844432830810547,3.6092422008514404
Decision Tree,0.4522207236093564,0.94604398723693,0.6596968135329201,0.8682093620300293
Bayesian Ridge,0.3345108,1.0427472168604737,0.8293695449829102,0.6980960369110107
PLS Regression,0.2979071884270337,1.0710402549996165,0.8479980064687586,0.4537513256072998
Ridge Regression,0.31820798,1.0554423139015878,0.829862117767334,0.1342933177947998
Gradient Boosting,0.4996991876268828,0.9041159581799796,0.7142393653299051,14.748180627822876
XGBoost,0.62318146,0.7846476487553481,0.5572512149810791,15.815134286880493
SVR (RBF),0.32675356,1.0488069841182899,0.8171578049659729,0.3582491874694824
k-Nearest Neighbors,0.49673432,0.9067909993677836,0.6816232204437256,0.04355597496032715
MLP Regressor,0.42259276,0.971291653391675,0.7393693327903748,13.138001203536987
AdaBoost,0.31916146495080966,1.0547040049165455,0.874799308509952,4.51121187210083
Random Forest,0.63534844,0.771876059465801,0.5723084807395935,76.5832667350769
