model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.7350427350427351,0.7273925442436616,0.7365001086949425,0.5999259158537459,0.17458796501159668
Logistic Regression (L1),0.6859903381642513,0.6754687961567809,0.6870432531283952,0.5250750776546731,36.069777965545654
Logistic Regression (ElasticNet),0.6911928651059086,0.6811449504503654,0.6923153866909648,0.533074558382837,38.212015867233276
SVC (RBF),0.5559271646228168,0.5193510926678226,0.5208791940385362,0.3182063935158213,5.4621031284332275
SVC (Linear),0.7528799702712746,0.746779998122126,0.7543642324183031,0.6271195202206048,8.820702075958252
Decision Tree,0.9620958751393534,0.9623847617130461,0.9623431818000607,0.9427721404847821,0.30730295181274414
Random Forest,0.9620958751393534,0.9614780229944238,0.9622710554122923,0.9425880339100191,4.330066204071045
