model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.6202155332590115,0.6087259096162585,0.622356627872963,0.4269248503006744,0.17458796501159668
Logistic Regression (L1),0.6031215161649944,0.5868862619750747,0.6040266587067334,0.39891497536918535,36.069777965545654
Logistic Regression (ElasticNet),0.6127833519137867,0.5973234905339105,0.6136892586330636,0.4133103003744931,38.212015867233276
SVC (RBF),0.5366034931252323,0.5016853040010946,0.503622024314513,0.28726127438849974,5.4621031284332275
SVC (Linear),0.6269044964697139,0.614053479844661,0.628691727447742,0.435368922917212,8.820702075958252
Decision Tree,0.6937941285767373,0.6807657860799199,0.694272054449194,0.5352890813295489,0.30730295181274414
Random Forest,0.7331846897064288,0.7117073791384793,0.7278312593910439,0.5925066012243472,4.330066204071045
