model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.8717948717948718,0.8706721337167761,0.8726244406435311,0.8077857068303065,0.4476616382598877
Logistic Regression (L1),0.8717948717948718,0.8709058686629717,0.8724528243847947,0.8078563704356752,90.73155570030212
Logistic Regression (ElasticNet),0.8896321070234113,0.8889461875321233,0.8903232342238724,0.8343450633934113,110.09095907211304
SVC (RBF),0.7614269788182831,0.7516952439975904,0.7609225088628417,0.6405626192138777,11.488730192184448
SVC (Linear),0.9223337049424006,0.922649565493892,0.9228178855468773,0.8835209194380741,7.329951047897339
Decision Tree,0.94611668524712,0.9445929398653513,0.9463134811899413,0.9186599916265564,0.5724549293518066
Random Forest,0.9464882943143813,0.9439019968806354,0.9465760010467809,0.9191761069774055,6.224676132202148
