model,accuracy,balanced_accuracy,f1_weighted,mcc,time_s
Ridge Classifier,0.5440356744704571,0.5231259236608038,0.5396603207373761,0.3057730101940271,0.14030218124389648
Logistic Regression (L1),0.5399479747305834,0.5226579237637519,0.5402105281137732,0.3025701334161449,5.882495403289795
Logistic Regression (ElasticNet),0.5392047565960609,0.5217920272042642,0.5391522929507753,0.301241463390738,6.0408501625061035
SVC (RBF),0.5392047565960609,0.5200902265672017,0.5276376862826077,0.30384535316367084,2.443371057510376
SVC (Linear),0.5522110739502044,0.5338023144135585,0.5513475553875046,0.3200753672823889,4.045944690704346
Decision Tree,0.6610925306577481,0.6491748226385659,0.6631136392553659,0.4882023092687644,0.07161283493041992
Random Forest,0.7027127461910071,0.6809868124780026,0.6975449892371873,0.5462126491254075,3.0641419887542725
